Reference PDB,ESMF PDB,scTM Value,RMSD Value
3p91.pdb,3p91.pdb,0.9695882217427031,0.86675656
1kvz.pdb,1kvz.pdb,0.8785142370740168,1.4396684
2if1.pdb,2if1.pdb,0.6238327679430106,11.270674
2irp.pdb,2irp.pdb,0.9599716792768822,0.9340447
1zgx.pdb,1zgx.pdb,0.40797045787389924,11.401049
2fpn.pdb,2fpn.pdb,0.41253289844848234,19.66969
2ln7.pdb,2ln7.pdb,0.7547852056543689,3.618658
3rmi.pdb,3rmi.pdb,0.9458908561301496,0.8413868
2xi5.pdb,2xi5.pdb,0.5580925245870251,11.297212
2b5x.pdb,2b5x.pdb,0.9064418390789591,1.3220375
1t2o.pdb,1t2o.pdb,0.816827484439349,3.5255537
2pwj.pdb,2pwj.pdb,0.9293194905799645,1.5336952
2px7.pdb,2px7.pdb,0.9442431072195847,1.1056137
3blz.pdb,3blz.pdb,0.9549987540958925,0.7603174
3cs5.pdb,3cs5.pdb,0.5861999645195616,11.488846
3i5d.pdb,3i5d.pdb,0.8487069821411043,2.7484684
4ayl.pdb,4ayl.pdb,0.9353685689460195,1.224939
2hls.pdb,2hls.pdb,0.9543072143323809,1.5482877
3ewl.pdb,3ewl.pdb,0.9706162968469412,0.6516447
4aeq.pdb,4aeq.pdb,0.3309230125519948,12.0231495
2ltk.pdb,2ltk.pdb,0.92762643877719,0.9611685
1aop.pdb,1aop.pdb,0.9723922185854172,1.0259228
2k6h.pdb,2k6h.pdb,0.8899393161450239,1.9704567
2psb.pdb,2psb.pdb,0.9697528493039844,0.8943638
2l57.pdb,2l57.pdb,0.7726180312646448,3.496841
1xut.pdb,1xut.pdb,0.5030996516012194,3.187879
1r4w.pdb,1r4w.pdb,0.9554957503758164,1.0520961
1v74.pdb,1v74.pdb,0.9159399500862754,2.5230906
3h5k.pdb,3h5k.pdb,0.9660276730769993,0.9133084
5hfi.pdb,5hfi.pdb,0.9556137436730882,0.968469
3m92.pdb,3m92.pdb,0.4352363607601008,9.816963
2rf5.pdb,2rf5.pdb,0.9322755474372328,1.3515757
1urf.pdb,1urf.pdb,0.7657629100451723,2.4167295
2l1s.pdb,2l1s.pdb,0.8101596622024787,1.7915535
2js5.pdb,2js5.pdb,0.644732810964855,4.0663214
1i5j.pdb,1i5j.pdb,0.33844829957957734,7.5231752
2ec4.pdb,2ec4.pdb,0.8421616178102153,2.2536182
3h79.pdb,3h79.pdb,0.9686800144118826,0.6842278
1kwi.pdb,1kwi.pdb,0.8190301820902858,2.187151
4pif.pdb,4pif.pdb,0.9889782130113847,0.38268116
2qgq.pdb,2qgq.pdb,0.9573451459270662,1.1221926
2o35.pdb,2o35.pdb,0.49724596963323725,4.982874
5tgn.pdb,5tgn.pdb,0.9483045084491504,0.8550819
2d42.pdb,2d42.pdb,0.923359349573827,1.6489311
2ppt.pdb,2ppt.pdb,0.9546667413586123,0.98645943
3f14.pdb,3f14.pdb,0.9033873321140307,1.1785342
1v9v.pdb,1v9v.pdb,0.632350974201073,6.57662
2uux.pdb,2uux.pdb,0.8081268644636725,1.582221
3ey7.pdb,3ey7.pdb,0.842513687803511,2.1023097
4orl.pdb,4orl.pdb,0.9659813778562935,0.5592978
3ep6.pdb,3ep6.pdb,0.5563807040431024,5.56792
2fa8.pdb,2fa8.pdb,0.9610192809559975,0.5463512
1u7b.pdb,1u7b.pdb,0.9710276478326754,0.78196144
1buq.pdb,1buq.pdb,0.8198384935481088,2.188391
4lqb.pdb,4lqb.pdb,0.7422601932040732,4.9686446
2poi.pdb,2poi.pdb,0.9762829424901022,0.40951356
1nho.pdb,1nho.pdb,0.6335766886168163,3.504214
3cu3.pdb,3cu3.pdb,0.7786068563574057,5.600678
2bng.pdb,2bng.pdb,0.9716964771192009,0.6498848
2b7u.pdb,2b7u.pdb,0.9654213655746788,0.88528097
1wij.pdb,1wij.pdb,0.6012910906740501,6.623205
4fb9.pdb,4fb9.pdb,0.8728233315536327,3.5937903
3u1w.pdb,3u1w.pdb,0.9422402919834157,1.3060377
4huz.pdb,4huz.pdb,0.9405907919869443,1.6695487
5cbg.pdb,5cbg.pdb,0.6416940678176696,7.7952127
1kw3.pdb,1kw3.pdb,0.9801044206260016,0.74219024
1g7e.pdb,1g7e.pdb,0.7433465051065187,2.795326
2fgx.pdb,2fgx.pdb,0.7628552532765197,2.1723778
4jf8.pdb,4jf8.pdb,0.9273893517675627,1.6311845
1tsj.pdb,1tsj.pdb,0.5788661359996424,9.881927
3bci.pdb,3bci.pdb,0.9521968052368563,1.0293006
4gb5.pdb,4gb5.pdb,0.9754181566693955,0.5795806
3l9v.pdb,3l9v.pdb,0.9644967908106691,0.8114007
1lp8.pdb,1lp8.pdb,0.8516325094068873,3.0226192
1nu3.pdb,1nu3.pdb,0.9040017974445524,2.0005016
2rdc.pdb,2rdc.pdb,0.6827418893885422,5.371335
1v9k.pdb,1v9k.pdb,0.9695759857965363,0.80759233
1gh6.pdb,1gh6.pdb,0.5657212043068935,8.291656
3dxo.pdb,3dxo.pdb,0.9661183755694577,0.62436545
3odh.pdb,3odh.pdb,0.8205526629690465,3.2040787
4r1k.pdb,4r1k.pdb,0.9223631560432337,1.2944735
4tve.pdb,4tve.pdb,0.7812569853297592,3.3616025
3ebt.pdb,3ebt.pdb,0.9645855410064283,0.6928287
1rh5.pdb,1rh5.pdb,0.8464899637993554,5.1313467
2hky.pdb,2hky.pdb,0.47832328147880876,8.080653
5k9a.pdb,5k9a.pdb,0.8471652309158509,6.2016253
2rk9.pdb,2rk9.pdb,0.8501220900829194,2.4419923
1foa.pdb,1foa.pdb,0.9781303014007926,0.7655435
3ffy.pdb,3ffy.pdb,0.9478344548248917,0.81297886
1bed.pdb,1bed.pdb,0.969451419646706,0.78442097
1ift.pdb,1ift.pdb,0.8540039822223032,3.1273859
1d2d.pdb,1d2d.pdb,0.49092725827592915,5.715504
2it9.pdb,2it9.pdb,0.9073340818785053,1.1838807
4o2h.pdb,4o2h.pdb,0.2939134052737291,13.509015
2ciu.pdb,2ciu.pdb,0.8918001142732007,1.6239554
3bqx.pdb,3bqx.pdb,0.9453105547586818,0.8322184
2k0m.pdb,2k0m.pdb,0.8578948650785123,2.476093
4mjd.pdb,4mjd.pdb,0.942183298127026,0.8454851
1ail.pdb,1ail.pdb,0.4708550369701785,4.79613
2rk0.pdb,2rk0.pdb,0.9130379446798049,1.9969245
3fka.pdb,3fka.pdb,0.9683351420387712,0.59710914
1yoe.pdb,1yoe.pdb,0.9767649113621563,0.6977266
5c68.pdb,5c68.pdb,0.9265102449156316,1.0304812
4z04.pdb,4z04.pdb,0.9435379728625033,0.8724521
2k3d.pdb,2k3d.pdb,0.815979134370157,1.7764612
2gmq.pdb,2gmq.pdb,0.42571013133256086,10.435675
1l8d.pdb,1l8d.pdb,0.8414743219045124,1.5787438
2w1j.pdb,2w1j.pdb,0.916373040730378,1.3872037
2hh6.pdb,2hh6.pdb,0.7644358943348104,2.543365
2w35.pdb,2w35.pdb,0.9601843583804112,1.0347296
2d9e.pdb,2d9e.pdb,0.8772032653376867,1.883626
2r4i.pdb,2r4i.pdb,0.9121403968526585,1.5924804
1uw1.pdb,1uw1.pdb,0.8010246486808269,1.6517744
2lt5.pdb,2lt5.pdb,0.26809253227958735,12.838232
1tuh.pdb,1tuh.pdb,0.9735061597077163,0.62102365
2jov.pdb,2jov.pdb,0.23951737742759333,11.824371
1mpy.pdb,1mpy.pdb,0.9486791158724289,1.2560637
1wys.pdb,1wys.pdb,0.4608712666405496,8.429484
1g23.pdb,1g23.pdb,0.8680494102886083,3.3953342
1jsg.pdb,1jsg.pdb,0.3722215523399447,11.362719
2fb5.pdb,2fb5.pdb,0.8978226206768637,1.7818391
1ry6.pdb,1ry6.pdb,0.9601147080492357,1.0357928
3lm4.pdb,3lm4.pdb,0.9626388509807943,1.160515
3fh1.pdb,3fh1.pdb,0.9062728291002577,2.084577
2a4v.pdb,2a4v.pdb,0.9736924927081168,0.5693889
3feu.pdb,3feu.pdb,0.9800718351802075,0.6233497
1m5i.pdb,1m5i.pdb,0.7613717372990028,3.4203064
2jzl.pdb,2jzl.pdb,0.8317627919940453,1.898251
3ic4.pdb,3ic4.pdb,0.8961399399013167,1.361249
1u6l.pdb,1u6l.pdb,0.9497600738683716,0.7774132
3tdg.pdb,3tdg.pdb,0.9444588753937777,1.2605746
3hd5.pdb,3hd5.pdb,0.8730879109860623,5.433548
3cxg.pdb,3cxg.pdb,0.79848940787419,3.7603278
1t4y.pdb,1t4y.pdb,0.8149013189296351,2.4050522
1wfe.pdb,1wfe.pdb,0.4837851771688765,19.38459
2p06.pdb,2p06.pdb,0.8134186611095343,2.3101666
1xy7.pdb,1xy7.pdb,0.8873358585165433,1.5645256
2imd.pdb,2imd.pdb,0.9552984482666093,1.0303955
3f1y.pdb,3f1y.pdb,0.8837336941283664,5.3149924
4fo5.pdb,4fo5.pdb,0.9602493855373124,0.731121
3rga.pdb,3rga.pdb,0.9590042624560019,1.0898496
3e99.pdb,3e99.pdb,0.9081451474841916,1.5548993
1vmg.pdb,1vmg.pdb,0.833505351154049,1.7736629
4za3.pdb,4za3.pdb,0.968285193814985,0.93846637
3f9u.pdb,3f9u.pdb,0.9618146777914056,0.81690764
2rgq.pdb,2rgq.pdb,0.9592454784976343,0.6891545
1am2.pdb,1am2.pdb,0.9106740517064493,2.2678468
3gn3.pdb,3gn3.pdb,0.96108647880697,0.7847213
2r41.pdb,2r41.pdb,0.9870906048395042,0.34696668
5crw.pdb,5crw.pdb,0.940555098531206,1.338509
3ira.pdb,3ira.pdb,0.8461937809997114,3.3402796
1nio.pdb,1nio.pdb,0.8718080226923524,2.6950405
3kp9.pdb,3kp9.pdb,0.5842221491017536,7.1243005
3lyg.pdb,3lyg.pdb,0.8988791524839638,1.2899503
3fcd.pdb,3fcd.pdb,0.8715931625802622,1.6864878
4n6t.pdb,4n6t.pdb,0.9768246229289796,0.38251093
2qet.pdb,2qet.pdb,0.9530511950614503,1.0971524
3ff2.pdb,3ff2.pdb,0.9848179131305982,0.40338483
2jzk.pdb,2jzk.pdb,0.7781839791466633,1.9743526
1mi8.pdb,1mi8.pdb,0.9689856624979902,0.65987545
2a7o.pdb,2a7o.pdb,0.8747283035665165,1.523302
2dat.pdb,2dat.pdb,0.8985098636845007,1.3329979
3grd.pdb,3grd.pdb,0.9511566935139935,1.0504894
2lst.pdb,2lst.pdb,0.8397420040798104,3.8578148
3obh.pdb,3obh.pdb,0.7749500547499965,1.8568692
1eyr.pdb,1eyr.pdb,0.9483586798100818,1.0920035
1a32.pdb,1a32.pdb,0.7497738997288425,7.655444
1hp8.pdb,1hp8.pdb,0.6821342525110897,3.1689968
2ju5.pdb,2ju5.pdb,0.8235532027415995,7.152203
3or5.pdb,3or5.pdb,0.9511591992434861,1.1575972
4pkl.pdb,4pkl.pdb,0.9445289267003071,1.2233065
4amm.pdb,4amm.pdb,0.9701490651047061,1.0031495
1vsg.pdb,1vsg.pdb,0.9155390441437171,1.9388664
4eo3.pdb,4eo3.pdb,0.6864843772238077,6.1973515
2lw1.pdb,2lw1.pdb,0.7509667131915124,3.936414
2r2j.pdb,2r2j.pdb,0.7770292879534966,3.8306148
3hsl.pdb,3hsl.pdb,0.9029408594712479,2.1986704
1ufi.pdb,1ufi.pdb,0.7029292029613369,3.860204
3fef.pdb,3fef.pdb,0.9743934890543476,0.9329097
2yc3.pdb,2yc3.pdb,0.8866971830808539,3.725492
3vjf.pdb,3vjf.pdb,0.6202091169193723,4.4079103
2h7a.pdb,2h7a.pdb,0.35971151972344345,13.5844
2hfq.pdb,2hfq.pdb,0.8101596844784169,2.1527011
3tqd.pdb,3tqd.pdb,0.9516193560094149,1.1247348
1hwm.pdb,1hwm.pdb,0.9673596578958797,0.90678024
1ggp.pdb,1ggp.pdb,0.7927100105371654,3.7814171
2e8b.pdb,2e8b.pdb,0.885651422447065,1.8936223
1ecm.pdb,1ecm.pdb,0.9490294317352539,0.74051094
1sdo.pdb,1sdo.pdb,0.9503443937084279,1.0380687
1zx3.pdb,1zx3.pdb,0.4096560806513734,13.380625
2g2q.pdb,2g2q.pdb,0.36448231980131335,10.695623
2amh.pdb,2amh.pdb,0.9604045389905453,0.9641184
1rl0.pdb,1rl0.pdb,0.8202354105293084,3.2656963
4mix.pdb,4mix.pdb,0.7862336487034626,5.429439
1t3b.pdb,1t3b.pdb,0.8702422395348903,2.0074599
3iwc.pdb,3iwc.pdb,0.5455629045214381,4.667408
3fz5.pdb,3fz5.pdb,0.9511739026333375,1.0603853
1bik.pdb,1bik.pdb,0.9694802464756583,0.59390795
1xg8.pdb,1xg8.pdb,0.8832598074459378,1.4370973
2vga.pdb,2vga.pdb,0.3236514322415098,19.070202
2a2p.pdb,2a2p.pdb,0.7309512050221437,6.1923723
1fgx.pdb,1fgx.pdb,0.9559933823129744,1.4347483
3gha.pdb,3gha.pdb,0.9881648827221077,0.42570496
1jfu.pdb,1jfu.pdb,0.9731471507645757,0.7128567
4qb5.pdb,4qb5.pdb,0.9338766757611268,1.0921204
2gex.pdb,2gex.pdb,0.9227419654021338,1.1524607
4nvs.pdb,4nvs.pdb,0.9474734640785084,0.98080486
2imj.pdb,2imj.pdb,0.8721563809292312,2.117036
3gl3.pdb,3gl3.pdb,0.9851533048047632,0.4679799
2p25.pdb,2p25.pdb,0.8828996911800028,1.6136329
4myb.pdb,4myb.pdb,0.9312509917592027,1.3343238
2j6d.pdb,2j6d.pdb,0.6779995720367515,3.337659
1y66.pdb,1y66.pdb,0.7079713648775271,1.9876786
2fxt.pdb,2fxt.pdb,0.858105246092136,2.2373087
5ig0.pdb,5ig0.pdb,0.9088128259974808,1.283113
2owp.pdb,2owp.pdb,0.9574523320296429,0.7908544
3eyt.pdb,3eyt.pdb,0.9558205402689263,1.1340435
3hcz.pdb,3hcz.pdb,0.9503115371463422,0.8613097
2guk.pdb,2guk.pdb,0.8062847290970817,3.9958837
2opi.pdb,2opi.pdb,0.9857520342820189,0.54889095
3l4n.pdb,3l4n.pdb,0.9934455020941071,0.2907308
2nbs.pdb,2nbs.pdb,0.7270765402952395,4.1678395
1pd3.pdb,1pd3.pdb,0.9394322747964227,0.55729806
1ehs.pdb,1ehs.pdb,0.29293521971718733,7.890406
3l0r.pdb,3l0r.pdb,0.9720579414558088,0.50877005
1yvw.pdb,1yvw.pdb,0.9713968864646683,0.5305493
1twu.pdb,1twu.pdb,0.8854268999381354,1.6672938
3hk4.pdb,3hk4.pdb,0.9635636904297518,0.66922325
2lku.pdb,2lku.pdb,0.8323823661165626,1.9192462
1sen.pdb,1sen.pdb,0.9504747788831089,0.9238512
3ag7.pdb,3ag7.pdb,0.930022394027288,0.93375766
3ejv.pdb,3ejv.pdb,0.8356440032317948,2.212172
3iu5.pdb,3iu5.pdb,0.9585283703214929,0.73115814
1un2.pdb,1un2.pdb,0.40005625317995575,18.220045
3fk8.pdb,3fk8.pdb,0.9799917301371848,0.52002937
2yxh.pdb,2yxh.pdb,0.6824614922201085,3.828044
1ud9.pdb,1ud9.pdb,0.956275022082817,1.851538
1bir.pdb,1bir.pdb,0.9768203881226349,0.462558
1pcf.pdb,1pcf.pdb,0.8605048953526692,1.189718
2c5z.pdb,2c5z.pdb,0.7117349385467219,2.3020592
1qgv.pdb,1qgv.pdb,0.8848219486535859,1.5266294
4hbr.pdb,4hbr.pdb,0.9512125762115095,0.8953621
2ebo.pdb,2ebo.pdb,0.4456088575675384,13.385587
1wru.pdb,1wru.pdb,0.944701551183798,1.3317648
1sqi.pdb,1sqi.pdb,0.9670712408366433,0.9867702
1ss3.pdb,1ss3.pdb,0.6412647591862083,6.940992
5aww.pdb,5aww.pdb,0.9163955582683838,2.147023
1nnv.pdb,1nnv.pdb,0.5321422096654836,6.4490004
3r4q.pdb,3r4q.pdb,0.8027253516667677,4.3972406
3nzn.pdb,3nzn.pdb,0.7954803186776728,8.825707
1ifw.pdb,1ifw.pdb,0.5451423150360917,5.032126
1iur.pdb,1iur.pdb,0.6744598426569526,6.434528
4dsq.pdb,4dsq.pdb,0.9210232443953162,1.4069587
3pnn.pdb,3pnn.pdb,0.9615405999271366,1.0289903
1ybz.pdb,1ybz.pdb,0.5394051164790765,8.535117
4ruv.pdb,4ruv.pdb,0.9685918296296907,0.6099168
2odm.pdb,2odm.pdb,0.5402077276495045,12.142785
2i7k.pdb,2i7k.pdb,0.6070162606885114,16.51322
3hz4.pdb,3hz4.pdb,0.8823674490039833,1.9276787
1rw1.pdb,1rw1.pdb,0.9436081172496023,0.8801176
1g9r.pdb,1g9r.pdb,0.9244310155127045,1.6500957
1beo.pdb,1beo.pdb,0.9722584591621652,0.54546475
1m93.pdb,1m93.pdb,0.6423532762122288,1.7732116
1plq.pdb,1plq.pdb,0.962726736840072,0.9675975
3ffv.pdb,3ffv.pdb,0.9750594374294308,0.64932394
3qcp.pdb,3qcp.pdb,0.5638478189920505,11.798273
3hzp.pdb,3hzp.pdb,0.9551228388104391,0.7812331
2jz4.pdb,2jz4.pdb,0.4643063590147405,15.474655
2lcj.pdb,2lcj.pdb,0.8223271677439069,5.1280665
2nvn.pdb,2nvn.pdb,0.7781353323608018,3.180303
1on4.pdb,1on4.pdb,0.6613127166449998,5.0295634
4y7u.pdb,4y7u.pdb,0.9628776059539534,0.8966254
1xqa.pdb,1xqa.pdb,0.9557248657982454,0.772904
5b1o.pdb,5b1o.pdb,0.7091807836655978,8.288169
4owz.pdb,4owz.pdb,0.9705713646553982,0.6492795
2i5e.pdb,2i5e.pdb,0.9791832921237684,0.662267
3d4t.pdb,3d4t.pdb,0.9705822378821592,0.5232497
2kg7.pdb,2kg7.pdb,0.47495306047376673,12.456869
1eej.pdb,1eej.pdb,0.901802908617429,1.7715592
3ha9.pdb,3ha9.pdb,0.8967934445945362,1.7759892
1ilo.pdb,1ilo.pdb,0.7487821394679743,2.2115705
4kl0.pdb,4kl0.pdb,0.8644999714019849,5.034201
2lqo.pdb,2lqo.pdb,0.7375166618952025,2.1855795
1grx.pdb,1grx.pdb,0.7814782196985491,1.854953
4grf.pdb,4grf.pdb,0.9785373486200503,0.53750896
1cjx.pdb,1cjx.pdb,0.9690884109772647,1.0101863
2pag.pdb,2pag.pdb,0.9310217722458864,0.9856564
5epf.pdb,5epf.pdb,0.9232017581886265,1.21897
3d22.pdb,3d22.pdb,0.9224335993419951,1.43588
3it4.pdb,3it4.pdb,0.9697070262476964,0.70286494
5fgo.pdb,5fgo.pdb,0.8721480610516598,1.1037139
1tp6.pdb,1tp6.pdb,0.9783450492597724,0.5015789
3ggm.pdb,3ggm.pdb,0.8355113082438362,2.1626344
3ecf.pdb,3ecf.pdb,0.9194964961485522,1.1105068
2a4h.pdb,2a4h.pdb,0.5100876478763922,8.339841
1l3a.pdb,1l3a.pdb,0.9395766981685938,1.0612208
3ff0.pdb,3ff0.pdb,0.8901345790778824,2.331083
3ctk.pdb,3ctk.pdb,0.9640290646825328,0.9750868
3dmc.pdb,3dmc.pdb,0.9243067403590803,1.4432553
1r9c.pdb,1r9c.pdb,0.9111232022442376,1.1730494
2i9w.pdb,2i9w.pdb,0.836030995835816,4.606315
3k7c.pdb,3k7c.pdb,0.9706290490746573,0.5813054
3rri.pdb,3rri.pdb,0.8690465749045349,2.0271614
5e3x.pdb,5e3x.pdb,0.9927748165829996,0.60562897
2qsa.pdb,2qsa.pdb,0.7804644869830765,4.008015
2kin.pdb,2kin.pdb,0.9622038842492443,0.9883686
1aaz.pdb,1aaz.pdb,0.9735802513325263,0.4550887
1a8l.pdb,1a8l.pdb,0.9854570183940373,0.501046
3nr7.pdb,3nr7.pdb,0.6294281621784098,3.883854
3hmf.pdb,3hmf.pdb,0.978796204268733,0.48086408
4xxf.pdb,4xxf.pdb,0.9628687255449621,1.0241724
4h61.pdb,4h61.pdb,0.7809866497638838,6.3929896
2ei0.pdb,2ei0.pdb,0.9561616397172229,1.1582615
1vp7.pdb,1vp7.pdb,0.9625455653510048,0.5018029
2zdj.pdb,2zdj.pdb,0.785214581425178,3.540878
2qiy.pdb,2qiy.pdb,0.9235239722817443,1.0787356
1fg5.pdb,1fg5.pdb,0.9727764600817972,0.76963437
2a3q.pdb,2a3q.pdb,0.744140560901144,3.9275026
1gt7.pdb,1gt7.pdb,0.972401218083362,0.84702516
1t07.pdb,1t07.pdb,0.8960268173276436,1.1297574
1jdi.pdb,1jdi.pdb,0.9818356316661194,0.5686445
2hng.pdb,2hng.pdb,0.8782348769165594,1.9976588
1x5e.pdb,1x5e.pdb,0.8282889669001683,2.1462893
4ccv.pdb,4ccv.pdb,0.8631065198822019,2.6240304
2z0l.pdb,2z0l.pdb,0.8433768909797005,4.021176
3rmu.pdb,3rmu.pdb,0.9376576635269077,0.9720755
2ys8.pdb,2ys8.pdb,0.7871632404454744,6.4061975
2p6w.pdb,2p6w.pdb,0.9466057385110603,1.0062568
3vfi.pdb,3vfi.pdb,0.9822960819153366,0.42890936
1xbs.pdb,1xbs.pdb,0.9671204170709751,0.65085244
3mix.pdb,3mix.pdb,0.8654012060800695,3.321151
1e2y.pdb,1e2y.pdb,0.9490270615028856,0.92010665
3f7x.pdb,3f7x.pdb,0.956761756021179,0.74939156
2w1k.pdb,2w1k.pdb,0.9727480148220045,0.70360726
2k8s.pdb,2k8s.pdb,0.8556299366831039,1.3204235
1skv.pdb,1skv.pdb,0.5285294375624441,8.124018
2gs3.pdb,2gs3.pdb,0.949513946740052,1.2503636
3g8z.pdb,3g8z.pdb,0.9742600522292773,0.58863205
3f8x.pdb,3f8x.pdb,0.9701759992867435,0.622547
2j0a.pdb,2j0a.pdb,0.9378369952121456,1.2831724
1kng.pdb,1kng.pdb,0.9855439301429977,0.48084408
2lyx.pdb,2lyx.pdb,0.718269068320244,3.6330676
2m72.pdb,2m72.pdb,0.7593660755309365,2.9694488
3b09.pdb,3b09.pdb,0.467867692790299,9.45542
1bh5.pdb,1bh5.pdb,0.8880248083516201,1.7167085
2cc3.pdb,2cc3.pdb,0.9575321443712621,0.7809484
2myg.pdb,2myg.pdb,0.8986964259618269,1.4736023
1f1u.pdb,1f1u.pdb,0.9696197351742928,0.9003408
3fkm.pdb,3fkm.pdb,0.9118240499730879,1.234242
1k4n.pdb,1k4n.pdb,0.9485522968536663,1.1528041
1urm.pdb,1urm.pdb,0.9712675482799187,0.6106833
1bry.pdb,1bry.pdb,0.9927130990921564,0.42506012
4dm5.pdb,4dm5.pdb,0.9530983817231847,0.647192
4d70.pdb,4d70.pdb,0.9551514471065804,0.8849265
3siq.pdb,3siq.pdb,0.8709300940104449,3.45477
2k7v.pdb,2k7v.pdb,0.38293997476525654,24.726732
1aqz.pdb,1aqz.pdb,0.9046511992028596,1.3524197
4cvh.pdb,4cvh.pdb,0.8585212010532228,3.1519685
1t1v.pdb,1t1v.pdb,0.9576209628339286,0.7356159
2ljk.pdb,2ljk.pdb,0.6463471682791211,11.872141
4tr3.pdb,4tr3.pdb,0.8917588978421594,3.1841805
1qu7.pdb,1qu7.pdb,0.30551159389995863,44.7923
1yua.pdb,1yua.pdb,0.4857867251329885,8.592272
1z52.pdb,1z52.pdb,0.5598214162297871,14.850698
1o22.pdb,1o22.pdb,0.5607651105068917,6.7600975
3aei.pdb,3aei.pdb,0.8872132573526395,1.1528252
1vra.pdb,1vra.pdb,0.9564116571972567,0.909241
1ojh.pdb,1ojh.pdb,0.7489856965569903,1.7527275
1eqf.pdb,1eqf.pdb,0.8529565578968754,3.770061
3kzt.pdb,3kzt.pdb,0.8567664572467156,1.7208519
3kzq.pdb,3kzq.pdb,0.9793290047190749,0.6891706
2dkw.pdb,2dkw.pdb,0.8687663201534365,1.7993602
2dj0.pdb,2dj0.pdb,0.8105328394479223,2.7122726
1ge8.pdb,1ge8.pdb,0.5025899461554845,14.01888
1e5k.pdb,1e5k.pdb,0.9452994268648162,1.0616269
1v58.pdb,1v58.pdb,0.7904832409835664,3.488112
2oe3.pdb,2oe3.pdb,0.9499935713953064,0.7132904
3e5d.pdb,3e5d.pdb,0.9350087368912599,0.94376343
1b4q.pdb,1b4q.pdb,0.9491089032642196,0.79094493
3gyk.pdb,3gyk.pdb,0.9807784387457175,0.6047445
1ex2.pdb,1ex2.pdb,0.9598635920268318,0.89146
1v9w.pdb,1v9w.pdb,0.8392648048527145,2.4093308
1uc2.pdb,1uc2.pdb,0.9854852477224144,0.7581028
4h3u.pdb,4h3u.pdb,0.9811007801093368,0.49601293
3l20.pdb,3l20.pdb,0.8934760627318575,1.5263046
3nwn.pdb,3nwn.pdb,0.9381630024182844,1.3075447
5c00.pdb,5c00.pdb,0.9327711937480766,1.5022562
2js3.pdb,2js3.pdb,0.2348236036785345,17.200752
2zr1.pdb,2zr1.pdb,0.9640594494171025,1.0583736
2km7.pdb,2km7.pdb,0.48617467164453954,12.543366
1lu4.pdb,1lu4.pdb,0.9799705385110934,0.4936696
3kcm.pdb,3kcm.pdb,0.9687670240945236,0.69180405
4o3v.pdb,4o3v.pdb,0.9131685571404863,1.8163551
4nxi.pdb,4nxi.pdb,0.9031240118307348,1.7610056
2qqz.pdb,2qqz.pdb,0.8984701796008381,1.4062403
2l5l.pdb,2l5l.pdb,0.7855995476060657,2.9174643
3eur.pdb,3eur.pdb,0.9703218241261693,0.6515885
1nki.pdb,1nki.pdb,0.9435716898649623,0.92076087
4jox.pdb,4jox.pdb,0.9605532480820533,0.7024934
1b1e.pdb,1b1e.pdb,0.9493742028706076,0.84543663
1wpb.pdb,1wpb.pdb,0.28206426142434315,16.291859
1kbh.pdb,1kbh.pdb,0.4120742363679204,6.5477767
4i6x.pdb,4i6x.pdb,0.9436529338401906,0.8687308
3rob.pdb,3rob.pdb,0.9688162416091354,0.6668861
3flj.pdb,3flj.pdb,0.9542255956415471,0.80813545
3g0k.pdb,3g0k.pdb,0.9389217719182181,0.9067748
2jv7.pdb,2jv7.pdb,0.4310335166551065,5.716245
1r4q.pdb,1r4q.pdb,0.7205922685361317,7.3881383
2lp7.pdb,2lp7.pdb,0.3856997742240152,11.092569
3vb0.pdb,3vb0.pdb,0.9620110967964712,0.9495974
1qbz.pdb,1qbz.pdb,0.5244326610856839,41.326084
2kcd.pdb,2kcd.pdb,0.5933148159338232,5.4864116
1qkl.pdb,1qkl.pdb,0.2336366883556153,16.143135
1cfr.pdb,1cfr.pdb,0.9678748156424567,0.93538374
5h9c.pdb,5h9c.pdb,0.832287071866071,1.55732
2ksd.pdb,2ksd.pdb,0.34264067192104725,8.065882
3lho.pdb,3lho.pdb,0.9599841412591785,1.0447037
5ddt.pdb,5ddt.pdb,0.9241873901601045,1.5649697
1wjz.pdb,1wjz.pdb,0.7625369575105204,3.7526684
1fo8.pdb,1fo8.pdb,0.9850433786422459,0.6441119
3kkg.pdb,3kkg.pdb,0.9494032568945633,0.84777135
1u96.pdb,1u96.pdb,0.35090987207225754,10.481501
